district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status
Florida 14th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Kathy Castor,Democratic,0,0,0,0,0,0,0,first,,,Kathy Castor,Democratic,0,Florida,1214,uncontested
Florida 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ross Spano,Republican,0,285532,0,285532,0,142767,0,first,,,Ross Spano,Republican,151380,Florida,1215,official
Florida 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ross Spano,Republican,0,285532,0,285532,0,142767,0,first,,,Kristen Carlson,Democratic,134132,Florida,1215,official
Florida 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ross Spano,Republican,0,285532,0,285532,0,142767,0,first,,,Dave Johnson,Write-in,15,Florida,1215,official
Florida 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ross Spano,Republican,0,285532,0,285532,0,142767,0,first,,,Jeffrey G. Rabinowitz,Write-in,3,Florida,1215,official
Florida 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ross Spano,Republican,0,285532,0,285532,0,142767,0,first,,,Alek Bynzar,Write-in,2,Florida,1215,official
Florida 16th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Vern Buchanan,Republican,0,361946,0,361946,0,180974,0,first,,,Vern Buchanan,Republican,197483,Florida,1216,official
Florida 16th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Vern Buchanan,Republican,0,361946,0,361946,0,180974,0,first,,,David Shapiro,Democratic,164463,Florida,1216,official
Florida 17th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Greg Steube,Republican,0,310520,0,310520,0,155261,0,first,,,Greg Steube,Republican,193326,Florida,1217,official
Florida 17th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Greg Steube,Republican,0,310520,0,310520,0,155261,0,first,,,Allen L. Ellison,Democratic,117194,Florida,1217,official
Florida 18th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Brian J. Mast,Republican,0,342359,0,342359,0,171180,0,first,,,Brian J. Mast,Republican,185905,Florida,1218,official
Florida 18th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Brian J. Mast,Republican,0,342359,0,342359,0,171180,0,first,,,Lauren Baer,Democratic,156454,Florida,1218,official
Florida 19th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Francis Rooney,Republican,0,339607,0,339607,0,169804,0,first,,,Francis Rooney,Republican,211465,Florida,1219,official
Florida 19th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Francis Rooney,Republican,0,339607,0,339607,0,169804,0,first,,,David Holden,Democratic,128106,Florida,1219,official
Florida 19th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Francis Rooney,Republican,0,339607,0,339607,0,169804,0,first,,,Pete Pollard,Write-in,36,Florida,1219,official
Florida 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Matt Gaetz,Republican,0,322388,0,322388,0,161195,0,first,,,Matt Gaetz,Republican,216189,Florida,1201,official
Florida 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Matt Gaetz,Republican,0,322388,0,322388,0,161195,0,first,,,Jennifer M. Zimmerman,Democratic,106199,Florida,1201,official
Florida 20th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Alcee L. Hastings,Democratic,0,202824,0,202824,0,101413,0,first,,,Alcee L. Hastings,Democratic,202659,Florida,1220,official
Florida 20th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Alcee L. Hastings,Democratic,0,202824,0,202824,0,101413,0,first,,,Jay Bonner,Write-in,165,Florida,1220,official
Florida 21st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Lois Frankel,Democratic,0,0,0,0,0,0,0,first,,,Lois Frankel,Democratic,0,Florida,1221,uncontested
Florida 22nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Theodore E. Deutch,Democratic,0,297683,0,297683,0,148842,0,first,,,Theodore E. Deutch,Democratic,184634,Florida,1222,official
Florida 22nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Theodore E. Deutch,Democratic,0,297683,0,297683,0,148842,0,first,,,Nicolas Kimaz,Republican,113049,Florida,1222,official
Florida 23rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Debbie Wasserman Schultz,Democratic,0,276366,0,276366,0,138184,0,first,,,Debbie Wasserman Schultz,Democratic,161611,Florida,1223,official
Florida 23rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Debbie Wasserman Schultz,Democratic,0,276366,0,276366,0,138184,0,first,,,Joseph “Joe” Kaufman,Republican,99446,Florida,1223,official
Florida 23rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Debbie Wasserman Schultz,Democratic,0,276366,0,276366,0,138184,0,first,,,Timothy A. “Tim” Canova,No Party Affiliation,13697,Florida,1223,official
Florida 23rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Debbie Wasserman Schultz,Democratic,0,276366,0,276366,0,138184,0,first,,,Don Endriss,No Party Affiliation,1612,Florida,1223,official
Florida 24th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Frederica S. Wilson,Democratic,0,0,0,0,0,0,0,first,,,Frederica S. Wilson,Democratic,0,Florida,1224,uncontested
Florida 25th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mario Diaz-Balart,Republican,0,212845,0,212845,0,106423,0,first,,,Mario Diaz-Balart,Republican,128672,Florida,1225,official
Florida 25th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mario Diaz-Balart,Republican,0,212845,0,212845,0,106423,0,first,,,Mary Barzee Flores,Democratic,84173,Florida,1225,official
Florida 26th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Debbie Mucarsel-Powell,Democratic,0,235475,0,235475,0,117738,0,first,,,Debbie Mucarsel-Powell,Democratic,119797,Florida,1226,official
Florida 26th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Debbie Mucarsel-Powell,Democratic,0,235475,0,235475,0,117738,0,first,,,Carlos Curbelo,Republican,115678,Florida,1226,official
Florida 27th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Donna Shalala,Democratic,0,252586,0,252586,0,126294,0,first,,,Donna Shalala,Democratic,130743,Florida,1227,official
Florida 27th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Donna Shalala,Democratic,0,252586,0,252586,0,126294,0,first,,,Maria Elvira Salazar,Republican,115588,Florida,1227,official
Florida 27th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Donna Shalala,Democratic,0,252586,0,252586,0,126294,0,first,,,Mayra Joli,No Party Affiliation,6255,Florida,1227,official
Florida 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Neal P. Dunn,Republican,0,295568,0,295568,0,147785,0,first,,,Neal P. Dunn,Republican,199335,Florida,1202,official
Florida 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Neal P. Dunn,Republican,0,295568,0,295568,0,147785,0,first,,,Bob Rackleff,Democratic,96233,Florida,1202,official
Florida 3rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ted S. Yoho,Republican,0,306496,0,306496,0,153249,0,first,,,Ted S. Yoho,Republican,176616,Florida,1203,official
Florida 3rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ted S. Yoho,Republican,0,306496,0,306496,0,153249,0,first,,,Yvonne Hayes Hinson,Democratic,129880,Florida,1203,official
Florida 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John H. Rutherford,Republican,0,381249,0,381249,0,190625,0,first,,,John H. Rutherford,Republican,248420,Florida,1204,official
Florida 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John H. Rutherford,Republican,0,381249,0,381249,0,190625,0,first,,,George “Ges” Selmont,Democratic,123351,Florida,1204,official
Florida 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John H. Rutherford,Republican,0,381249,0,381249,0,190625,0,first,,,Joceline Berrios,No Party Affiliation,7155,Florida,1204,official
Florida 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John H. Rutherford,Republican,0,381249,0,381249,0,190625,0,first,,,Jason Michael Bulger,No Party Affiliation,2321,Florida,1204,official
Florida 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John H. Rutherford,Republican,0,381249,0,381249,0,190625,0,first,,,Gary L. Koniz,Write-in,2,Florida,1204,official
Florida 5th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,"Al Lawson, Jr.",Democratic,0,270326,0,270326,0,135164,0,first,,,"Al Lawson, Jr.",Democratic,180527,Florida,1205,official
Florida 5th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,"Al Lawson, Jr.",Democratic,0,270326,0,270326,0,135164,0,first,,,Virginia Fuller,Republican,89799,Florida,1205,official
Florida 6th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Michael Waltz,Republican,0,333649,0,333649,0,166825,0,first,,,Michael Waltz,Republican,187891,Florida,1206,official
Florida 6th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Michael Waltz,Republican,0,333649,0,333649,0,166825,0,first,,,Nancy Soderberg,Democratic,145758,Florida,1206,official
Florida 7th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Stephanie N. Murphy,Democratic,0,317398,0,317398,0,158700,0,first,,,Stephanie N. Murphy,Democratic,183113,Florida,1207,official
Florida 7th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Stephanie N. Murphy,Democratic,0,317398,0,317398,0,158700,0,first,,,Mike Miller,Republican,134285,Florida,1207,official
Florida 8th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bill Posey,Republican,0,360527,0,360527,0,180264,0,first,,,Bill Posey,Republican,218112,Florida,1208,official
Florida 8th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bill Posey,Republican,0,360527,0,360527,0,180264,0,first,,,Sanjay Patel,Democratic,142415,Florida,1208,official
Florida 9th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Darren Soto,Democratic,0,296737,0,296737,0,148369,0,first,,,Darren Soto,Democratic,172172,Florida,1209,official
Florida 9th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Darren Soto,Democratic,0,296737,0,296737,0,148369,0,first,,,Wayne Liebnitzky,Republican,124565,Florida,1209,official
Georgia 10th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jody B. Hice,Republican,0,302735,0,302735,0,151368,0,first,,,Jody B. Hice,Republican,190396,Georgia,1310,official
Georgia 10th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jody B. Hice,Republican,0,302735,0,302735,0,151368,0,first,,,Tabitha A. Johnson-Green,Democratic,112339,Georgia,1310,official
Georgia 11th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Barry Loudermilk,Republican,0,310540,0,310540,0,155271,0,first,,,Barry Loudermilk,Republican,191887,Georgia,1311,official
Georgia 11th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Barry Loudermilk,Republican,0,310540,0,310540,0,155271,0,first,,,"Flynn D. Broady, Jr.",Democratic,118653,Georgia,1311,official
Georgia 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rick W. Allen,Republican,0,250492,0,250492,0,125247,0,first,,,Rick W. Allen,Republican,148986,Georgia,1312,official
Georgia 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rick W. Allen,Republican,0,250492,0,250492,0,125247,0,first,,,Francys Johnson,Democratic,101503,Georgia,1312,official
Georgia 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rick W. Allen,Republican,0,250492,0,250492,0,125247,0,first,,,Brian Russell Brown,Write-in,3,Georgia,1312,official
Georgia 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,David Scott,Democratic,0,293010,0,293010,0,146506,0,first,,,David Scott,Democratic,223157,Georgia,1313,official
Georgia 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,David Scott,Democratic,0,293010,0,293010,0,146506,0,first,,,David Callahan,Republican,69760,Georgia,1313,official
Georgia 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,David Scott,Democratic,0,293010,0,293010,0,146506,0,first,,,Martin Cowen,Write-in,93,Georgia,1313,official
Georgia 14th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Tom Graves,Republican,0,229724,0,229724,0,114863,0,first,,,Tom Graves,Republican,175743,Georgia,1314,official
Georgia 14th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Tom Graves,Republican,0,229724,0,229724,0,114863,0,first,,,Steven Lamar Foster,Democratic,53981,Georgia,1314,official
Georgia 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Earl L. “Buddy” Carter,Republican,0,250683,0,250683,0,125342,0,first,,,Earl L. “Buddy” Carter,Republican,144741,Georgia,1301,official
Georgia 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Earl L. “Buddy” Carter,Republican,0,250683,0,250683,0,125342,0,first,,,Lisa M. Ring,Democratic,105942,Georgia,1301,official
Georgia 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,"Sanford D. Bishop, Jr.",Democratic,0,229171,0,229171,0,114586,0,first,,,"Sanford D. Bishop, Jr.",Democratic,136699,Georgia,1302,official
Georgia 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,"Sanford D. Bishop, Jr.",Democratic,0,229171,0,229171,0,114586,0,first,,,"Herman West, Jr.",Republican,92472,Georgia,1302,official
Georgia 3rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,A. Drew Ferguson IV,Republican,0,293006,0,293006,0,146504,0,first,,,A. Drew Ferguson IV,Republican,191996,Georgia,1303,official
Georgia 3rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,A. Drew Ferguson IV,Republican,0,293006,0,293006,0,146504,0,first,,,Chuck Enderlin,Democratic,101010,Georgia,1303,official
Georgia 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,"Henry C. “Hank” Johnson, Jr.",Democratic,0,288809,0,288809,0,144405,0,first,,,"Henry C. “Hank” Johnson, Jr.",Democratic,227717,Georgia,1304,official
Georgia 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,"Henry C. “Hank” Johnson, Jr.",Democratic,0,288809,0,288809,0,144405,0,first,,,Joe Profit,Republican,61092,Georgia,1304,official
Georgia 5th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John Lewis,Democratic,0,275406,0,275406,0,137704,0,first,,,John Lewis,Democratic,275406,Georgia,1305,uncontested
Georgia 6th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Lucy McBath,Democratic,0,317032,0,317032,0,158517,0,first,,,Lucy McBath,Democratic,160139,Georgia,1306,official
Georgia 6th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Lucy McBath,Democratic,0,317032,0,317032,0,158517,0,first,,,Karen C. Handel,Republican,156875,Georgia,1306,official
Georgia 6th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Lucy McBath,Democratic,0,317032,0,317032,0,158517,0,first,,,Jeremy “Carlton Heston” Stubbs,Write-in,18,Georgia,1306,official
Georgia 7th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rob Woodall,Republican,0,280441,0,280441,0,140221,0,first,,,Rob Woodall,Republican,140430,Georgia,1307,official
Georgia 7th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rob Woodall,Republican,0,280441,0,280441,0,140221,0,first,,,Carolyn Bourdeaux,Democratic,140011,Georgia,1307,official
Georgia 8th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Austin Scott,Republican,0,198716,0,198716,0,99359,0,first,,,Austin Scott,Republican,198152,Georgia,1308,official
Georgia 8th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Austin Scott,Republican,0,198716,0,198716,0,99359,0,first,,,James L. Cooper III,Write-in,564,Georgia,1308,official
Georgia 9th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Doug Collins,Republican,0,282578,0,282578,0,141290,0,first,,,Doug Collins,Republican,224661,Georgia,1309,official
Georgia 9th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Doug Collins,Republican,0,282578,0,282578,0,141290,0,first,,,Josh McCall,Democratic,57912,Georgia,1309,official
Georgia 9th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Doug Collins,Republican,0,282578,0,282578,0,141290,0,first,,,Clifford Dennis Baxter,Write-in,5,Georgia,1309,official
Hawaii 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ed Case,Democratic,0,184211,7456,191667,0,92106,0,first,,,Ed Case,Democratic,134650,Hawaii,1501,official
Hawaii 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ed Case,Democratic,0,184211,7456,191667,0,92106,0,first,,,Cam Cavasso,Republican,42498,Hawaii,1501,official
Hawaii 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ed Case,Democratic,0,184211,7456,191667,0,92106,0,first,,,Michelle Rose Tippens,Libertarian,3498,Hawaii,1501,official
Hawaii 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ed Case,Democratic,0,184211,7456,191667,0,92106,0,first,,,Zachary B. Burd,Green,2214,Hawaii,1501,official
Hawaii 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ed Case,Democratic,0,184211,7456,191667,0,92106,0,first,,,Calvin C. “G” Griffin,Nonpartisan,1351,Hawaii,1501,official
Hawaii 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Tulsi Gabbard,Democratic,0,198121,8869,206990,0,99061,0,first,,,Tulsi Gabbard,Democratic,153271,Hawaii,1502,official
Hawaii 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Tulsi Gabbard,Democratic,0,198121,8869,206990,0,99061,0,first,,,Brian Evans,Republican,44850,Hawaii,1502,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,Russ Fulcher,Republican,197719,Idaho,1601,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,Cristina McNeil,Democratic,96922,Idaho,1601,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,Natalie M. Fleming,Independent,6188,Idaho,1601,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,W. Scott Howard,Libertarian,5435,Idaho,1601,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,Paul Farmer,Independent,4479,Idaho,1601,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,Pro-Life,Constitution,3181,Idaho,1601,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,Gordon Counsil,Independent,1054,Idaho,1601,official
Idaho 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Russ Fulcher,Republican,0,315069,0,315069,0,157535,0,first,,,Michael J. Rath,Write-in,91,Idaho,1601,official
Idaho 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Michael K. Simpson,Republican,0,280655,0,280655,0,140328,0,first,,,Michael K. Simpson,Republican,170274,Idaho,1602,official
Idaho 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Michael K. Simpson,Republican,0,280655,0,280655,0,140328,0,first,,,Aaron Swisher,Democratic,110381,Idaho,1602,official
Illinois 10th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bradley Scott Schneider,Democratic,0,238664,0,238664,0,119333,0,first,,,Bradley Scott Schneider,Democratic,156540,Illinois,1710,official
Illinois 10th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bradley Scott Schneider,Democratic,0,238664,0,238664,0,119333,0,first,,,Douglas R. Bennett,Republican,82124,Illinois,1710,official
Illinois 11th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bill Foster,Democratic,0,227765,0,227765,0,113883,0,first,,,Bill Foster,Democratic,145407,Illinois,1711,official
Illinois 11th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bill Foster,Democratic,0,227765,0,227765,0,113883,0,first,,,Nick Stella,Republican,82358,Illinois,1711,official
Illinois 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mike Bost,Republican,0,261543,0,261543,0,130772,0,first,,,Mike Bost,Republican,134884,Illinois,1712,official
Illinois 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mike Bost,Republican,0,261543,0,261543,0,130772,0,first,,,Brendan Kelly,Democratic,118724,Illinois,1712,official
Illinois 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mike Bost,Republican,0,261543,0,261543,0,130772,0,first,,,Randy Auxier,Green,7935,Illinois,1712,official
Illinois 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rodney Davis,Republican,0,270981,0,270981,0,135491,0,first,,,Rodney Davis,Republican,136516,Illinois,1713,official
Illinois 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rodney Davis,Republican,0,270981,0,270981,0,135491,0,first,,,Betsy Dirksen Londrigan,Democratic,134458,Illinois,1713,official
Illinois 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Rodney Davis,Republican,0,270981,0,270981,0,135491,0,first,,,Thomas J. Kuna Jacob,Write-in,7,Illinois,1713,official
Illinois 14th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Lauren Underwood,Democratic,0,297199,0,297199,0,148600,0,first,,,Lauren Underwood,Democratic,156035,Illinois,1714,official
Illinois 14th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Lauren Underwood,Democratic,0,297199,0,297199,0,148600,0,first,,,Randy Hultgren,Republican,141164,Illinois,1714,official
Illinois 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John Shimkus,Republican,0,255608,0,255608,0,127805,0,first,,,John Shimkus,Republican,181294,Illinois,1715,official
Illinois 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John Shimkus,Republican,0,255608,0,255608,0,127805,0,first,,,Kevin Gaither,Democratic,74309,Illinois,1715,official
Illinois 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John Shimkus,Republican,0,255608,0,255608,0,127805,0,first,,,Tim E. Buckner,Write-in,5,Illinois,1715,official
Illinois 16th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Adam Kinzinger,Republican,0,255825,0,255825,0,127913,0,first,,,Adam Kinzinger,Republican,151254,Illinois,1716,official
