district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Hughes,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-124.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-124.htm,"KELLY, Craig",Liberal,104413,93776,4314,98090,93.94,17490,"KELLY, Craig",Liberal,48734,"KELLY, Craig",Liberal,55633,"STEINWALL, Diedree",Labor,38143,17490,False,6899
Hume,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-125.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-125.htm,"TAYLOR, Angus",Liberal,107130,94928,5311,100239,93.57,19326,"TAYLOR, Angus",Liberal,51103,"TAYLOR, Angus",Liberal,57127,"CHAMPION-FASHOYIN, Aoife",Labor,37801,19326,False,6024
Hunter,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-126.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-126.htm,"FITZGIBBON, Joel",Australian Labor Party,113417,96466,8249,104715,92.33,24044,"FITZGIBBON, Joel",Labor,49962,"FITZGIBBON, Joel",Labor,60255,"ROGERS, Ruth",The Nationals,36211,24044,False,10293
Indi,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-218.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-218.htm,"McGOWAN, Cathy",Independent,103734,90137,6299,96436,92.96,8705,"McGOWAN, Cathy",Independent,31336,"McGOWAN, Cathy",Independent,49421,"MIRABELLA, Sophie",Liberal,40716,8705,False,18085
Isaacs,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-219.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-219.htm,"DREYFUS, Mark",Australian Labor Party,105756,92470,3539,96009,90.78,10606,"DREYFUS, Mark",Australian Labor Party,41144,"DREYFUS, Mark",Australian Labor Party,51538,"SPENCER, Garry",Liberal,40932,10606,False,10394
Jagajaga,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-220.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-220.htm,"MACKLIN, Jenny",Australian Labor Party,103132,92430,2572,95002,92.12,8642,"MULHOLLAND, David",Liberal,37920,"MACKLIN, Jenny",Australian Labor Party,50536,"MULHOLLAND, David",Liberal,41894,8642,True,14298
Kennedy,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-167.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-167.htm,"KATTER, Bob",Katter's Australian Party,99883,86010,3418,89428,89.53,19130,"KATTER, Bob",Katter's Australian Party,34277,"KATTER, Bob",Katter's Australian Party,52570,"PAVETTO, Jonathan",Liberal National Party of Queensland,33440,19130,False,18293
Kingsford Smith,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-127.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-127.htm,"THISTLETHWAITE, Matt",Australian Labor Party,108671,92134,4849,96983,89.24,15790,"THISTLETHWAITE, Matt",Labor,43642,"THISTLETHWAITE, Matt",Labor,53962,"FENELEY, Michael",Liberal,38172,15790,False,10320
Kingston,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-186.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-186.htm,"RISHWORTH, Amanda",Australian Labor Party,105682,93391,3617,97008,91.79,31841,"RISHWORTH, Amanda",Australian Labor Party,46151,"RISHWORTH, Amanda",Australian Labor Party,62616,"BINNS, Kelvin",Liberal,30775,31841,False,16465
Kooyong,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-221.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-221.htm,"FRYDENBERG, Josh",Liberal,100140,90003,1823,91826,91.7,24011,"FRYDENBERG, Josh",Liberal,52401,"FRYDENBERG, Josh",Liberal,57007,"D'ARCY, Marg",Australian Labor Party,32996,24011,False,4606
La Trobe,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-223.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-223.htm,"WOOD, Jason",Liberal,105731,92597,5454,98051,92.74,2701,"WOOD, Jason",Liberal,39108,"WOOD, Jason",Liberal,47649,"CURTIS, Simon",Australian Labor Party,44948,2701,False,8541
Lalor,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-222.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-222.htm,"RYAN, Joanne",Australian Labor Party,123609,106760,5080,111840,90.48,28702,"RYAN, Joanne",Australian Labor Party,55302,"RYAN, Joanne",Australian Labor Party,67731,"MURPHY, Gayle",Liberal,39029,28702,False,12429
Leichhardt,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-168.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-168.htm,"ENTSCH, Warren",Liberal National Party,109077,88808,7012,95820,87.85,7022,"ENTSCH, Warren",Liberal National Party of Queensland,35066,"ENTSCH, Warren",Liberal National Party of Queensland,47915,"HOWES, Sharryn",Australian Labor Party,40893,7022,False,12849
Lilley,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-169.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-169.htm,"SWAN, Wayne",Australian Labor Party,106969,96154,2896,99050,92.6,10226,"SWAN, Wayne",Australian Labor Party,41819,"SWAN, Wayne",Australian Labor Party,53190,"KINGSTON, David",Liberal National Party of Queensland,42964,10226,False,11371
Lindsay,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-128.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-128.htm,"HUSAR, Emma",Australian Labor Party,109724,89276,11913,101189,92.22,1990,"HUSAR, Emma",Labor,36675,"HUSAR, Emma",Labor,45633,"SCOTT, Fiona",Liberal,43643,1990,False,8958
Lingiari,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-306.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-306.htm,"SNOWDON, Warren",Australian Labor Party,63131,42875,3650,46525,73.7,7221,"SNOWDON, Warren",Australian Labor Party (Northern Territory) Branch,17056,"SNOWDON, Warren",Australian Labor Party (Northern Territory) Branch,25048,"MacFARLANE, Tina",Country Liberals (NT),17827,7221,False,7992
Longman,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-302.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-302.htm,"LAMB, Susan",Australian Labor Party,105026,88068,8217,96285,91.68,1390,"ROY, Wyatt",Liberal National Party of Queensland,34359,"LAMB, Susan",Australian Labor Party,44729,"ROY, Wyatt",Liberal National Party of Queensland,43339,1390,True,13568
Lyne,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-130.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-130.htm,"GILLESPIE, David",The Nationals,111790,99654,4797,104451,93.44,23178,"GILLESPIE, David",The Nationals,49399,"GILLESPIE, David",The Nationals,61416,"ALLEY, Peter",Labor,38238,23178,False,12017
Lyons,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-196.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-196.htm,"MITCHELL, Brian",Australian Labor Party,76639,68515,3174,71689,93.54,3161,"HUTCHINSON, Eric",Liberal,28697,"MITCHELL, Brian",Australian Labor Party,35838,"HUTCHINSON, Eric",Liberal,32677,3161,True,9412
Macarthur,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-131.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-131.htm,"FREELANDER, Mike",Australian Labor Party,104857,89912,6379,96291,91.83,14984,"FREELANDER, Mike",Labor,46650,"FREELANDER, Mike",Labor,52448,"MATHESON, Russell",Liberal,37464,14984,False,5798
Mackellar,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-132.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-132.htm,"FALINSKI, Jason",Liberal,108268,94012,5223,99235,91.66,29588,"FALINSKI, Jason",Liberal,48103,"FALINSKI, Jason",Liberal,61800,"FUNNELL, Rhonda",Labor,32212,29588,False,13697
Macquarie,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-133.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-133.htm,"TEMPLEMAN, Susan",Australian Labor Party,104774,91452,6389,97841,93.38,4014,"MARKUS, Louise",Liberal,34946,"TEMPLEMAN, Susan",Labor,47733,"MARKUS, Louise",Liberal,43719,4014,True,15253
Makin,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-187.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-187.htm,"ZAPPIA, Tony",Australian Labor Party,107086,94070,4366,98436,91.92,18162,"ZAPPIA, Tony",Australian Labor Party,39358,"ZAPPIA, Tony",Australian Labor Party,56116,"REYNOLDS, Graham",Liberal,37954,18162,False,16758
Mallee,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-224.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-224.htm,"BROAD, Andrew",The Nationals,99324,87466,4269,91735,92.36,37300,"BROAD, Andrew",The Nationals,56251,"BROAD, Andrew",The Nationals,62383,"SENIOR, Lydia",Australian Labor Party,25083,37300,False,6132
Maranoa,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-170.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-170.htm,"LITTLEPROUD, David",Liberal National Party,102780,90049,5269,95318,92.74,28567,"LITTLEPROUD, David",Liberal National Party of Queensland,44297,"LITTLEPROUD, David",Liberal National Party of Queensland,59308,"KEEHN, Lynette",Pauline Hanson's One Nation,30741,28567,False,15011
Maribyrnong,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-225.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-225.htm,"SHORTEN, Bill",Australian Labor Party,110286,93834,4568,98402,89.22,23096,"SHORTEN, Bill",Australian Labor Party,47402,"SHORTEN, Bill",Australian Labor Party,58465,"HATZAKORTZIAN, Ted",Liberal,35369,23096,False,11063
Mayo,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-188.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-188.htm,"SHARKIE, Rebekha",Nick Xenophon Team,103981,95116,2828,97944,94.19,9450,"BRIGGS, Jamie",Liberal,35915,"SHARKIE, Rebekha",Nick Xenophon Team,52283,"BRIGGS, Jamie",Liberal,42833,9450,True,19125
McEwen,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-226.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-226.htm,"MITCHELL, Rob",Australian Labor Party,130612,113200,7189,120389,92.17,17764,"MITCHELL, Rob",Australian Labor Party,50588,"MITCHELL, Rob",Australian Labor Party,65482,"JERMYN, Chris",Liberal,47718,17764,False,14894
McMahon,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-315.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-315.htm,"BOWEN, Chris",Australian Labor Party,106159,86038,9441,95479,89.94,20846,"BOWEN, Chris",Labor,45979,"BOWEN, Chris",Labor,53442,"BILIC, George",Liberal,32596,20846,False,7463
McMillan,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-227.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-227.htm,"BROADBENT, Russell",Liberal,116200,100921,6115,107036,92.11,12165,"BROADBENT, Russell",Liberal,48304,"BROADBENT, Russell",Liberal,56543,"BUCKINGHAM, Chris",Australian Labor Party,44378,12165,False,8239
McPherson,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-171.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-171.htm,"ANDREWS, Karen",Liberal National Party,103761,88726,4151,92877,89.51,20648,"ANDREWS, Karen",Liberal National Party of Queensland,47284,"ANDREWS, Karen",Liberal National Party of Queensland,54687,"GADD, Sandy",Australian Labor Party,34039,20648,False,7403
Melbourne,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-228.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-228.htm,"BANDT, Adam",The Greens,111741,94579,2404,96983,86.79,34963,"BANDT, Adam",The Greens,41377,"BANDT, Adam",The Greens,64771,"LIU, Le",Liberal,29808,34963,False,23394
Melbourne Ports,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-230.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-230.htm,"DANBY, Michael",Australian Labor Party,102283,84809,3756,88565,86.59,2337,"GUEST, Owen",Liberal,35533,"DANBY, Michael",Australian Labor Party,43573,"GUEST, Owen",Liberal,41236,2337,True,20676
Menzies,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-229.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-229.htm,"ANDREWS, Kevin",Liberal,99205,87257,4615,91872,92.61,18427,"ANDREWS, Kevin",Liberal,45133,"ANDREWS, Kevin",Liberal,52842,"RUNDELL, Adam",Australian Labor Party,34415,18427,False,7709
Mitchell,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-134.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-134.htm,"HAWKE, Alex",Liberal,102410,91198,4308,95506,93.26,32496,"HAWKE, Alex",Liberal,55168,"HAWKE, Alex",Liberal,61847,"PUNCH, Andrew",Labor,29351,32496,False,6679
Moncrieff,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-172.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-172.htm,"CIOBO, Steven",Liberal National Party,102982,85960,4011,89971,87.37,25688,"CIOBO, Steven",Liberal National Party of Queensland,50688,"CIOBO, Steven",Liberal National Party of Queensland,55824,"SHEPPARD, Hayden",Australian Labor Party,30136,25688,False,5136
Moore,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-242.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-242.htm,"GOODENOUGH, Ian",Liberal,99887,87545,2891,90436,90.54,19287,"GOODENOUGH, Ian",Liberal,48133,"GOODENOUGH, Ian",Liberal,53416,"WALKER, Tony",Australian Labor Party,34129,19287,False,5283
Moreton,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-173.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-173.htm,"PERRETT, Graham",Australian Labor Party,97782,84948,3641,88589,90.6,6836,"MONSOUR, Nic",Liberal National Party of Queensland,32103,"PERRETT, Graham",Australian Labor Party,45892,"MONSOUR, Nic",Liberal National Party of Queensland,39056,6836,True,14550
Murray,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-231.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-231.htm,"DRUM, Damian",The Nationals,104359,88016,8530,96546,92.51,9038,"DRUM, Damian",The Nationals,31105,"DRUM, Damian",The Nationals,48527,"MCGAUCHIE, Duncan",Liberal,39489,9038,False,17422
New England,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-135.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-135.htm,"JOYCE, Barnaby",The Nationals,109461,95004,7196,102200,93.37,16186,"JOYCE, Barnaby",The Nationals,49673,"JOYCE, Barnaby",The Nationals,55595,"WINDSOR, Tony",Independent,39409,16186,False,5922
Newcastle,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-136.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-136.htm,"CLAYDON, Sharon",Australian Labor Party,113334,99235,4939,104174,91.92,27461,"CLAYDON, Sharon",Labor,46762,"CLAYDON, Sharon",Labor,63348,"COMPTON, David",Liberal,35887,27461,False,16586
North Sydney,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-137.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-137.htm,"ZIMMERMAN, Trent",Liberal,107040,92477,4623,97100,90.71,25173,"ZIMMERMAN, Trent",Liberal,47614,"ZIMMERMAN, Trent",Liberal,58825,"HAYES, Peter",Labor,33652,25173,False,11211
O'Connor,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-243.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-243.htm,"WILSON, Rick",Liberal,101778,86934,3439,90373,88.79,26152,"WILSON, Rick",Liberal,37092,"WILSON, Rick",Liberal,56543,"FORD, Jon",Australian Labor Party,30391,26152,False,19451
Oxley,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-174.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-174.htm,"DICK, Milton",Australian Labor Party,94997,83361,3484,86845,91.42,15139,"DICK, Milton",Australian Labor Party,38419,"DICK, Milton",Australian Labor Party,49250,"ROADLEY, Bibe",Liberal National Party of Queensland,34111,15139,False,10831
Page,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-138.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-138.htm,"HOGAN, Kevin",The Nationals,117263,104612,4181,108793,92.78,4822,"HOGAN, Kevin",The Nationals,46327,"HOGAN, Kevin",The Nationals,54717,"SAFFIN, Janelle",Labor,49895,4822,False,8390
Parkes,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-139.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-139.htm,"COULTON, Mark",The Nationals,107363,93547,5170,98717,91.95,28255,"COULTON, Mark",The Nationals,54869,"COULTON, Mark",The Nationals,60901,"STEWART, Kate",Labor,32646,28255,False,6032
Parramatta,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-140.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-140.htm,"OWENS, Julie",Australian Labor Party,101538,82022,8367,90389,89.02,12578,"OWENS, Julie",Labor,38109,"OWENS, Julie",Labor,47300,"BECKWITH, Michael",Liberal,34722,12578,False,9191
Paterson,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-249.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-249.htm,"SWANSON, Meryl",Australian Labor Party,112541,100068,5143,105211,93.49,21490,"SWANSON, Meryl",Labor,46090,"SWANSON, Meryl",Labor,60779,"HOWARD, Karen",Liberal,39289,21490,False,14689
Pearce,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-244.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-244.htm,"PORTER, Christian",Liberal,104392,87032,4150,91182,87.35,6312,"PORTER, Christian",Liberal,39551,"PORTER, Christian",Liberal,46672,"FRENCH, Thomas",Australian Labor Party,40360,6312,False,7121
Perth,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-245.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-245.htm,"HAMMOND, Tim",Australian Labor Party,98714,83631,3274,86905,88.04,5573,"QUINN, Jeremy",Liberal,35381,"HAMMOND, Tim",Australian Labor Party,44602,"QUINN, Jeremy",Liberal,39029,5573,True,13354
Petrie,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-175.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-175.htm,"HOWARTH, Luke",Liberal National Party,105390,92793,3886,96679,91.73,3059,"HOWARTH, Luke",Liberal National Party of Queensland,41475,"HOWARTH, Luke",Liberal National Party of Queensland,47926,"PEDERSEN, Jacqui",Australian Labor Party,44867,3059,False,6451
Port Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-189.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-189.htm,"BUTLER, Mark",Australian Labor Party,113346,96009,5927,101936,89.93,28539,"BUTLER, Mark",Australian Labor Party,46314,"BUTLER, Mark",Australian Labor Party,62274,"SLATTERY, Michael",Nick Xenophon Team,33735,28539,False,15960
Rankin,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-176.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-176.htm,"CHALMERS, Jim",Australian Labor Party,101700,85423,5225,90648,89.13,19301,"CHALMERS, Jim",Australian Labor Party,42147,"CHALMERS, Jim",Australian Labor Party,52362,"OSTAPOVITCH, Freya",Liberal National Party of Queensland,33061,19301,False,10215
Reid,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-144.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-144.htm,"LAUNDY, Craig",Liberal,105459,90597,4748,95345,90.41,8489,"LAUNDY, Craig",Liberal,44212,"LAUNDY, Craig",Liberal,49543,"TSIREKAS, Angelo",Labor,41054,8489,False,5331
Richmond,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-145.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-145.htm,"ELLIOT, Justine",Australian Labor Party,112715,98398,3748,102146,90.62,7786,"FRASER, Matthew",The Nationals,37006,"ELLIOT, Justine",Labor,53092,"FRASER, Matthew",The Nationals,45306,7786,True,22541
Riverina,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-250.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-250.htm,"McCORMACK, Michael",The Nationals,111026,98920,4784,103704,93.41,32518,"McCORMACK, Michael",The Nationals,56581,"McCORMACK, Michael",The Nationals,65719,"KURYLOWICZ, Tim",Labor,33201,32518,False,9138
Robertson,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-146.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-146.htm,"WICKS, Lucy",Liberal,108435,95277,5042,100319,92.52,2179,"WICKS, Lucy",Liberal,42573,"WICKS, Lucy",Liberal,48728,"CHARLTON, Anne",Labor,46549,2179,False,6155
Ryan,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-177.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-177.htm,"PRENTICE, Jane",Liberal National Party,105037,94764,2318,97082,92.43,17224,"PRENTICE, Jane",Liberal National Party of Queensland,49402,"PRENTICE, Jane",Liberal National Party of Queensland,55994,"HEGEDUS, Stephen",Australian Labor Party,38770,17224,False,6592
Scullin,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-232.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-232.htm,"GILES, Andrew",Australian Labor Party,110570,95678,5164,100842,91.2,33060,"GILES, Andrew",Australian Labor Party,54541,"GILES, Andrew",Australian Labor Party,64369,"STOCKMAN, Melanie",Liberal,31309,33060,False,9828
Shortland,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-148.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-148.htm,"CONROY, Pat",Australian Labor Party,110100,98038,4845,102883,93.45,19484,"CONROY, Pat",Labor,50164,"CONROY, Pat",Labor,58761,"BARRIE, Jenny",Liberal,39277,19484,False,8597
Solomon,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-307.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-307.htm,"GOSLING, Luke",Australian Labor Party,69998,54585,4080,58665,83.81,6547,"GOSLING, Luke",Australian Labor Party (Northern Territory) Branch,22308,"GOSLING, Luke",Australian Labor Party (Northern Territory) Branch,30566,"GRIGGS, Natasha",Country Liberals (NT),24019,6547,False,8258
Stirling,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-246.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-246.htm,"KEENAN, Michael",Liberal,98571,82891,3587,86478,87.73,10149,"KEENAN, Michael",Liberal,40991,"KEENAN, Michael",Liberal,46520,"PEARSON, Robert",Australian Labor Party,36371,10149,False,5529
Sturt,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-190.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-190.htm,"PYNE, Christopher",Liberal,104742,93032,3656,96688,92.31,10964,"PYNE, Christopher",Liberal,41351,"PYNE, Christopher",Liberal,51998,"LOADER, Matt",Australian Labor Party,41034,10964,False,10647
Swan,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-247.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-247.htm,"IRONS, Steve",Liberal,97268,81402,3062,84464,86.84,5848,"IRONS, Steve",Liberal,39220,"IRONS, Steve",Liberal,43625,"SOLONEC, Tammy",Australian Labor Party,37777,5848,False,4405
Sydney,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-149.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-149.htm,"PLIBERSEK, Tanya",Australian Labor Party,110302,87900,5603,93503,84.77,26920,"PLIBERSEK, Tanya",Labor,38449,"PLIBERSEK, Tanya",Labor,57410,"WINTERS, Geoffrey",Liberal,30490,26920,False,18961
Tangney,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-248.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-248.htm,"MORTON, Ben",Liberal,94025,83565,2183,85748,91.2,18493,"MORTON, Ben",Liberal,40790,"MORTON, Ben",Liberal,51029,"BOSWELL, Marion",Australian Labor Party,32536,18493,False,10239
Wakefield,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-191.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-191.htm,"CHAMPION, Nick",Australian Labor Party,112251,95933,5470,101403,90.34,21055,"CHAMPION, Nick",Australian Labor Party,38197,"CHAMPION, Nick",Australian Labor Party,58494,"BOURNE, Kathleen",Liberal,37439,21055,False,20297
Wannon,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-233.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-233.htm,"TEHAN, Dan",Liberal,99155,89255,3681,92936,93.73,15995,"TEHAN, Dan",Liberal,47513,"TEHAN, Dan",Liberal,52625,"BARLING, Michael David",Australian Labor Party,36630,15995,False,5112
Warringah,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-151.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-151.htm,"ABBOTT, Tony",Liberal,102645,86666,5611,92277,89.9,20026,"ABBOTT, Tony",Liberal,44759,"ABBOTT, Tony",Liberal,53346,"WILLIAMS ROLDAN, Clara",The Greens,33320,20026,False,8587
Watson,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-251.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-251.htm,"BURKE, Tony",Australian Labor Party,105422,83236,9924,93160,88.37,29258,"BURKE, Tony",Labor,46105,"BURKE, Tony",Labor,56247,"ZAMAN, Mohammad Shahe",Liberal,26989,29258,False,10142
Wentworth,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-152.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-152.htm,"TURNBULL, Malcolm",Liberal,102782,84092,4549,88641,86.24,29850,"TURNBULL, Malcolm",Liberal,52353,"TURNBULL, Malcolm",Liberal,56971,"HUGHES, Evan",Labor,27121,29850,False,4618
Werriwa,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-153.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-153.htm,"STANLEY, Anne",Australian Labor Party,108557,89361,8581,97942,90.22,14649,"STANLEY, Anne",Labor,46596,"STANLEY, Anne",Labor,52005,"MANNOUN, Ned",Liberal,37356,14649,False,5409
Whitlam,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-150.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-150.htm,"JONES, Stephen",Australian Labor Party,112051,98441,5628,104069,92.88,27019,"JONES, Stephen",Labor,51939,"JONES, Stephen",Labor,62730,"HEWITT, Marcus",Liberal,35711,27019,False,10791
Wide Bay,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-178.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-178.htm,"O'BRIEN, Llew",Liberal National Party,102856,89889,4728,94617,91.99,14639,"O'BRIEN, Llew",Liberal National Party of Queensland,39373,"O'BRIEN, Llew",Liberal National Party of Queensland,52264,"STANTON, Lucy",Australian Labor Party,37625,14639,False,12891
